Ticker,close,date,high,low,month,open,volume,price_change,daily_return,Prev_close,Volatility_return,cumulative_ret,COMPANY,sector,Symbol
COALINDIA,456.35,2024-04-10 05:30:00,458.6,442.1,2024-04,442.55,15825331,13.800000000000011,3.118291718449896,439.85,0.03751278845060816,0.5633778691332625,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,455.6,2024-04-12 05:30:00,463.45,452.55,2024-04,455.0,11259294,0.6000000000000227,0.1318681318681368,456.35,-0.0016434754026514735,0.5608084960602921,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,451.0,2024-04-15 05:30:00,455.8,441.1,2024-04,448.95,7680715,2.050000000000012,0.4566210045662126,455.6,-0.01009657594381041,0.5450496745460749,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,453.2,2024-04-16 05:30:00,456.4,446.35,2024-04,449.0,4996845,4.199999999999989,0.9354120267260556,451.0,0.00487804878048778,0.5525865022267875,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,438.6,2024-04-18 05:30:00,456.8,435.15,2024-04,454.95,10945138,-16.349999999999966,-3.5938015166501738,453.2,-0.03221535745807583,0.5025693730729679,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,435.3,2024-04-19 05:30:00,438.6,428.05,2024-04,436.0,7628287,-0.6999999999999886,-0.1605504587155937,438.6,-0.007523939808481558,0.4912641315518991,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,442.95,2024-04-22 05:30:00,444.5,438.0,2024-04,440.9,6396926,2.050000000000012,0.464958040371969,435.3,0.017574086836664317,0.517471736896195,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,440.95,2024-04-23 05:30:00,445.75,439.25,2024-04,445.75,5390120,-4.800000000000011,-1.0768367919237265,442.95,-0.004515182300485383,0.5106200753682744,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,443.85,2024-04-24 05:30:00,448.7,441.15,2024-04,441.55,6538090,2.300000000000012,0.5208923111765398,440.95,0.006576709377480517,0.5205549845837592,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,452.45,2024-04-25 05:30:00,454.0,441.75,2024-04,443.0,10858594,9.449999999999989,2.1331828442437897,443.85,0.01937591528669588,0.5500171291538172,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,455.8,2024-04-26 05:30:00,460.45,452.2,2024-04,454.0,7209435,1.8000000000000114,0.3964757709251126,452.45,0.007404133053376114,0.5614936622130839,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,453.25,2024-04-29 05:30:00,458.7,450.55,2024-04,458.7,5305655,-5.449999999999989,-1.1881403967734878,455.8,-0.005594559017112794,0.5527577937649852,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,454.3,2024-04-30 05:30:00,458.4,452.05,2024-04,456.4,6021793,-2.099999999999966,-0.4601226993864956,453.25,0.0023166023166023416,0.5563549160671435,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,453.9,2024-05-02 05:30:00,459.55,449.4,2024-05,457.55,14980896,-3.650000000000034,-0.797727024368929,454.3,-0.0008804754567467183,0.5549845837615592,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,474.6,2024-05-03 05:30:00,475.8,449.4,2024-05,457.9,51071947,16.700000000000045,3.6470845162699375,453.9,0.04560475875743566,0.6258992805755368,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,460.6,2024-05-06 05:30:00,481.45,444.05,2024-05,479.0,36408390,-18.399999999999977,-3.8413361169102247,474.6,-0.029498525073746312,0.5779376498800932,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,456.0,2024-05-07 05:30:00,469.5,452.85,2024-05,463.0,13728379,-7.0,-1.511879049676026,460.6,-0.009986973512809428,0.562178828365876,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,464.45,2024-05-08 05:30:00,471.4,455.1,2024-05,456.7,16978094,7.75,1.696956426538209,456.0,0.01853070175438594,0.5911270983213399,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,443.5,2024-05-09 05:30:00,467.7,441.35,2024-05,465.35,15601338,-21.850000000000023,-4.695390566240469,464.45,-0.04510711594358917,0.5193559438163726,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,449.4,2024-05-10 05:30:00,451.15,440.25,2024-05,447.2,9190621,2.1999999999999886,0.4919499105545592,443.5,0.013303269447576049,0.5395683453237381,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,444.0,2024-05-13 05:30:00,451.8,434.7,2024-05,451.25,11107909,-7.25,-1.6066481994459834,449.4,-0.012016021361815704,0.5210688591983528,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,448.7,2024-05-14 05:30:00,450.65,445.1,2024-05,446.7,6592194,2.0,0.4477277815088426,444.0,0.01058558558558556,0.5371702637889662,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,467.85,2024-05-15 05:30:00,470.0,449.5,2024-05,450.0,23543942,17.850000000000023,3.966666666666672,448.7,0.04267885001114338,0.6027749229188053,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,468.3,2024-05-16 05:30:00,475.0,457.85,2024-05,468.65,17232651,-0.3499999999999659,-0.0746825989544363,467.85,0.0009618467457518192,0.6043165467625873,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,470.25,2024-05-17 05:30:00,473.7,466.8,2024-05,469.05,10625019,1.1999999999999886,0.2558362647905316,468.3,0.004163997437540014,0.6109969167523097,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,469.7,2024-05-18 05:30:00,473.0,468.55,2024-05,472.9,986166,-3.1999999999999886,-0.6766758299851954,470.25,-0.001169590643274878,0.6091127098321314,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,490.65,2024-05-21 05:30:00,493.9,469.7,2024-05,469.7,27356982,20.94999999999999,4.460293804556097,469.7,0.04460293804556097,0.6808838643370987,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,501.7,2024-05-22 05:30:00,507.35,491.6,2024-05,494.5,28346931,7.199999999999989,1.4560161779575305,490.65,0.022521145419341713,0.7187392942788595,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,497.3,2024-05-23 05:30:00,503.8,492.1,2024-05,503.4,14378840,-6.099999999999966,-1.211760031783863,501.7,-0.008770181383296745,0.7036656389174345,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,501.0,2024-05-24 05:30:00,505.4,489.15,2024-05,495.95,12190536,5.050000000000011,1.0182478072386352,497.3,0.0074401769555600015,0.7163412127440876,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,494.45,2024-05-27 05:30:00,503.0,490.75,2024-05,502.95,8811105,-8.5,-1.690028829903569,501.0,-0.013073852295409204,0.6939020212401479,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,487.65,2024-05-28 05:30:00,496.2,484.1,2024-05,496.0,8165238,-8.350000000000023,-1.6834677419354884,494.45,-0.013752654464556601,0.670606372045218,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,486.45,2024-05-29 05:30:00,491.9,482.1,2024-05,482.1,8014727,4.349999999999966,0.9023024268823824,487.65,-0.0024607812980621114,0.6664953751284657,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,482.15,2024-05-30 05:30:00,487.95,479.5,2024-05,486.0,7725080,-3.850000000000023,-0.7921810699588524,486.45,-0.008839551855278058,0.6517643028434366,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,491.2,2024-05-31 05:30:00,493.1,479.0,2024-05,484.4,11223848,6.800000000000011,1.4037985136251057,482.15,0.01877009229492899,0.6827680712572768,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,512.35,2024-06-03 05:30:00,527.4,505.55,2024-06,515.0,24416215,-2.6499999999999773,-0.5145631067961121,491.2,0.043057817589576615,0.7552243919150363,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,441.9,2024-06-04 05:30:00,512.4,410.8,2024-06,512.35,48046493,-70.45000000000005,-13.750365960769017,512.35,-0.13750365960769015,0.5138746145940363,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,460.55,2024-06-05 05:30:00,462.85,425.1,2024-06,452.0,18966089,8.550000000000011,1.891592920353985,441.9,0.042204118578864074,0.577766358341895,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,472.95,2024-06-06 05:30:00,484.4,464.65,2024-06,470.0,21757857,2.9499999999999886,0.6276595744680826,460.55,0.026924329605905933,0.620246659815002,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,479.15,2024-06-07 05:30:00,481.3,467.6,2024-06,473.0,8317343,6.149999999999977,1.3002114164904814,472.95,0.013109208161539251,0.6414868105515554,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,477.7,2024-06-10 05:30:00,488.0,475.5,2024-06,485.0,10958537,-7.300000000000011,-1.5051546391752602,479.15,-0.003026192215381381,0.6365193559438131,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,476.35,2024-06-11 05:30:00,483.5,475.2,2024-06,482.0,11169021,-5.649999999999977,-1.1721991701244767,477.7,-0.0028260414486078415,0.6318944844124668,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,488.7,2024-06-12 05:30:00,494.3,479.35,2024-06,481.0,15412796,7.699999999999989,1.6008316008315986,476.35,0.025926314684580593,0.6742034943473756,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,487.9,2024-06-13 05:30:00,493.9,483.5,2024-06,493.9,7438571,-6.0,-1.2148208139299457,488.7,-0.001636996112134257,0.6714628297362073,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,486.95,2024-06-14 05:30:00,492.4,485.25,2024-06,487.9,5974636,-0.9499999999999886,-0.1947120311539226,487.9,-0.0019471203115392266,0.6682082905104452,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,489.05,2024-06-18 05:30:00,492.9,485.2,2024-06,492.0,6946544,-2.9499999999999886,-0.599593495934957,486.95,0.004312557757470013,0.6754025351147619,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,477.95,2024-06-19 05:30:00,491.2,476.5,2024-06,489.4,8962510,-11.449999999999989,-2.3395995096035938,489.05,-0.022697065739699464,0.6373758136348031,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,483.15,2024-06-20 05:30:00,487.4,471.55,2024-06,481.05,7864157,2.099999999999966,0.4365450576863041,477.95,0.010879799142169659,0.6551901336073964,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,480.2,2024-06-21 05:30:00,491.4,479.0,2024-06,483.15,10340882,-2.9499999999999886,-0.61057642554072,483.15,-0.0061057642554072,0.6450839328537137,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,473.7,2024-06-24 05:30:00,480.05,472.0,2024-06,480.0,11124175,-6.300000000000011,-1.3125000000000024,480.2,-0.013536026655560184,0.6228160328879719,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,469.25,2024-06-25 05:30:00,477.95,465.3,2024-06,475.9,7951999,-6.649999999999977,-1.3973523849548175,473.7,-0.009394131306734195,0.607571085988349,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,468.75,2024-06-26 05:30:00,471.85,465.05,2024-06,470.25,6655899,-1.5,-0.3189792663476874,469.25,-0.0010655301012253596,0.6058581706063688,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,467.05,2024-06-27 05:30:00,469.0,461.5,2024-06,468.75,14857335,-1.6999999999999886,-0.3626666666666642,468.75,-0.003626666666666642,0.6000342583076363,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,473.15,2024-06-28 05:30:00,476.0,468.0,2024-06,470.0,8302706,3.1499999999999773,0.670212765957442,467.05,0.013060700139171322,0.6209318259677938,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,474.8,2024-07-01 05:30:00,476.3,471.25,2024-07,473.35,8579861,1.4499999999999886,0.3063272419985188,473.15,0.0034872661946529306,0.6265844467283286,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,479.1,2024-07-02 05:30:00,485.0,473.35,2024-07,478.0,14629287,1.1000000000000227,0.230125523012557,474.8,0.009056444818871127,0.6413155190133575,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,484.95,2024-07-03 05:30:00,487.65,479.4,2024-07,481.9,7244652,3.050000000000012,0.6329113924050657,479.1,0.012210394489668056,0.661356628982525,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,489.55,2024-07-04 05:30:00,492.8,485.3,2024-07,488.75,7796954,0.8000000000000114,0.1636828644501302,484.95,0.009485513970512472,0.6771154504967425,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,491.5,2024-07-05 05:30:00,493.3,486.9,2024-07,489.5,5754517,2.0,0.4085801838610827,489.55,0.0039832499233990164,0.6837958204864647,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,493.3,2024-07-08 05:30:00,496.0,487.2,2024-07,492.7,7477292,0.6000000000000227,0.1217779581895723,491.5,0.0036622583926755065,0.6899623158615933,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,493.8,2024-07-09 05:30:00,496.95,491.1,2024-07,496.95,6444684,-3.1499999999999773,-0.633866586175667,493.3,0.0010135819987837015,0.6916752312435734,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,490.75,2024-07-10 05:30:00,494.9,480.55,2024-07,493.8,5981477,-3.050000000000012,-0.6176589712434207,493.8,-0.006176589712434207,0.6812264474134946,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,500.05,2024-07-11 05:30:00,506.0,488.55,2024-07,492.0,20146927,8.050000000000011,1.6361788617886202,490.75,0.01895058583800308,0.7130866735183248,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,496.2,2024-07-12 05:30:00,508.6,495.5,2024-07,504.0,8198389,-7.800000000000011,-1.54761904761905,500.05,-0.007699230076992346,0.6998972250770776,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,497.75,2024-07-15 05:30:00,503.6,492.55,2024-07,500.0,7106020,-2.25,-0.4499999999999999,496.2,0.003123740427247101,0.705207262761216,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,512.45,2024-07-16 05:30:00,518.4,498.0,2024-07,498.0,23169665,14.450000000000044,2.9016064257028207,497.75,0.029532898041185425,0.755566974991432,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,505.25,2024-07-18 05:30:00,515.8,501.25,2024-07,515.35,12540956,-10.100000000000025,-1.9598331231202133,512.45,-0.014050151234266846,0.7309009934909179,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,488.0,2024-07-19 05:30:00,506.4,486.75,2024-07,505.3,9971704,-17.30000000000001,-3.423708687908176,505.25,-0.03414151410192974,0.6718054128126034,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,491.2,2024-07-22 05:30:00,496.0,483.55,2024-07,488.0,7281653,3.1999999999999886,0.6557377049180304,488.0,0.0065573770491803044,0.6827680712572761,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,487.0,2024-07-23 05:30:00,495.8,464.55,2024-07,494.0,11311831,-7.0,-1.417004048582996,491.2,-0.008550488599348512,0.6683795820486431,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,493.8,2024-07-24 05:30:00,499.4,485.1,2024-07,486.7,6823248,7.100000000000023,1.458804191493738,487.0,0.01396303901437374,0.6916752312435728,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,494.0,2024-07-25 05:30:00,503.55,484.0,2024-07,491.0,10281157,3.0,0.6109979633401221,493.8,0.00040502227622516936,0.6923603973963646,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,509.85,2024-07-26 05:30:00,511.7,498.25,2024-07,498.25,20437968,11.600000000000025,2.328148519819372,494.0,0.03208502024291503,0.7466598150051347,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,512.15,2024-07-29 05:30:00,515.7,507.5,2024-07,514.5,7259754,-2.3500000000000227,-0.4567541302235224,509.85,0.004511130724722868,0.7545392257622432,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,519.35,2024-07-30 05:30:00,525.6,509.95,2024-07,512.15,13197520,7.2000000000000455,1.4058381333593764,512.15,0.014058381333593764,0.7792052072627571,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,522.2,2024-07-31 05:30:00,525.4,510.5,2024-07,523.45,11972565,-1.25,-0.2388002674562995,519.35,0.0054876287667276836,0.7889688249400437,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,540.4,2024-08-01 05:30:00,542.25,528.0,2024-08,535.0,34763894,5.399999999999977,1.0093457943925193,522.2,0.034852546916889944,0.8513189448441199,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,524.5,2024-08-02 05:30:00,537.2,522.3,2024-08,534.0,10985150,-9.5,-1.7790262172284643,540.4,-0.029422649888971093,0.7968482356971518,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,506.8,2024-08-05 05:30:00,515.0,497.55,2024-08,515.0,11835031,-8.199999999999989,-1.5922330097087358,524.5,-0.03374642516682553,0.7362110311750554,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,499.6,2024-08-06 05:30:00,517.2,498.0,2024-08,508.1,7142269,-8.5,-1.6728990356229088,506.8,-0.014206787687450649,0.7115450496745417,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,531.5,2024-08-07 05:30:00,532.8,507.7,2024-08,507.7,18293730,23.80000000000001,4.68780776048848,499.6,0.06385108086469171,0.8208290510448737,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,523.45,2024-08-08 05:30:00,535.0,521.25,2024-08,534.0,13624148,-10.549999999999956,-1.9756554307116017,531.5,-0.015145813734712991,0.7932511133949938,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,529.8,2024-08-09 05:30:00,531.35,521.85,2024-08,530.0,6468264,-0.2000000000000454,-0.0377358490566123,523.45,0.012131053586779843,0.815005138746141,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,523.95,2024-08-12 05:30:00,530.5,523.3,2024-08,529.0,5238736,-5.0499999999999545,-0.9546313799621842,529.8,-0.011041902604756341,0.7949640287769739,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,521.75,2024-08-13 05:30:00,529.9,520.0,2024-08,525.0,5201294,-3.25,-0.6190476190476191,523.95,-0.004198873938352983,0.7874272010962613,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,504.7,2024-08-14 05:30:00,527.9,499.05,2024-08,522.9,14766889,-18.19999999999999,-3.4805890227576954,521.75,-0.032678485864877836,0.7290167865707389,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,512.3,2024-08-16 05:30:00,515.75,502.5,2024-08,507.7,7313429,4.599999999999966,0.9060468780775982,504.7,0.015058450564691829,0.7550531003768366,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,522.0,2024-08-19 05:30:00,523.45,513.15,2024-08,513.8,10737456,8.200000000000045,1.5959517321915233,512.3,0.018934218231505068,0.7882836587872513,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,524.6,2024-08-20 05:30:00,528.45,521.05,2024-08,524.35,8191127,0.25,0.0476780776199103,522.0,0.004980842911877438,0.7971908187735479,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,532.2,2024-08-21 05:30:00,535.25,524.4,2024-08,526.5,9067794,5.7000000000000455,1.0826210826210914,524.6,0.014487228364468209,0.8232271325796459,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,528.85,2024-08-22 05:30:00,535.45,526.8,2024-08,534.0,8531700,-5.149999999999977,-0.9644194756554264,532.2,-0.006294626080420937,0.8117505995203789,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,538.85,2024-08-23 05:30:00,541.15,528.85,2024-08,528.95,12566904,9.899999999999975,1.871632479440396,528.85,0.018908953389429894,0.8460089071599817,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,538.1,2024-08-26 05:30:00,543.55,534.7,2024-08,542.0,7193307,-3.899999999999977,-0.7195571955719515,538.85,-0.001391853020321054,0.8434395340870113,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,531.4,2024-08-27 05:30:00,541.7,530.0,2024-08,539.1,7865530,-7.700000000000045,-1.4283064366536904,538.1,-0.012451217245865166,0.8204864679684776,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,526.35,2024-08-28 05:30:00,535.55,525.45,2024-08,533.9,6066259,-7.549999999999954,-1.4141224948492142,531.4,-0.009503199096725545,0.8031860226104783,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,527.55,2024-08-29 05:30:00,530.0,516.1,2024-08,526.35,9147836,1.1999999999999318,0.2279851809632244,526.35,0.0022798518096322443,0.8072970195272304,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,524.95,2024-08-30 05:30:00,537.0,522.0,2024-08,530.0,30921282,-5.0499999999999545,-0.9528301886792366,527.55,-0.004928442801630005,0.7983898595409342,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,520.85,2024-09-02 05:30:00,529.0,517.65,2024-09,527.0,6370038,-6.149999999999977,-1.166982922201134,524.95,-0.007810267644537618,0.7843439534086971,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,519.6,2024-09-03 05:30:00,523.6,518.25,2024-09,521.0,5526155,-1.3999999999999773,-0.2687140115163104,520.85,-0.0023999232024575212,0.7800616649537468,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,503.65,2024-09-04 05:30:00,516.85,500.55,2024-09,516.85,16783593,-13.200000000000044,-2.5539324755731925,519.6,-0.030696689761354975,0.7254196642685806,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,497.0,2024-09-05 05:30:00,507.5,495.15,2024-09,507.5,10830621,-10.5,-2.0689655172413794,503.65,-0.013203613620569796,0.702637889688245,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,488.55,2024-09-06 05:30:00,499.0,481.05,2024-09,499.0,13110103,-10.449999999999989,-2.0941883767535048,497.0,-0.017002012072434586,0.6736896197327811,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,484.45,2024-09-09 05:30:00,488.5,478.05,2024-09,488.0,10189742,-3.550000000000012,-0.7274590163934449,488.55,-0.008392180943608683,0.659643713600544,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,491.1,2024-09-10 05:30:00,492.0,481.8,2024-09,487.3,9809547,3.8000000000000114,0.7798071003488634,484.45,0.013726906801527576,0.6824254881808798,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,483.95,2024-09-11 05:30:00,493.55,481.95,2024-09,492.85,8134497,-8.900000000000034,-1.8058232728010617,491.1,-0.014559152922011879,0.6579307982185638,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,495.65,2024-09-12 05:30:00,497.25,482.25,2024-09,487.0,12058489,8.649999999999977,1.776180698151946,483.95,0.0241760512449633,0.6980130181568989,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,490.25,2024-09-13 05:30:00,497.85,489.5,2024-09,497.0,8093877,-6.75,-1.358148893360161,495.65,-0.010894784626248315,0.6795135320315138,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,493.25,2024-09-16 05:30:00,494.9,487.35,2024-09,492.5,5244657,0.75,0.1522842639593908,490.25,0.006119326874043855,0.6897910243233945,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,488.5,2024-09-17 05:30:00,494.8,487.65,2024-09,493.25,5063902,-4.75,-0.963000506842372,493.25,-0.00963000506842372,0.6735183281945833,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,487.1,2024-09-18 05:30:00,493.6,486.15,2024-09,489.8,6527832,-2.6999999999999886,-0.5512454062882786,488.5,-0.0028659160696007722,0.6687221651250392,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,477.95,2024-09-19 05:30:00,491.6,476.25,2024-09,489.0,10014450,-11.050000000000011,-2.259713701431495,487.1,-0.01878464381030596,0.6373758136348027,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,490.95,2024-09-20 05:30:00,498.0,480.3,2024-09,480.95,12982128,10.0,2.0792182139515543,477.95,0.027199497855424207,0.6819116135662859,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,500.6,2024-09-23 05:30:00,502.5,490.5,2024-09,493.5,6123879,7.100000000000023,1.438703140830805,490.95,0.019655769426621925,0.7149708804385024,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,504.3,2024-09-24 05:30:00,506.65,501.55,2024-09,505.0,7306001,-0.6999999999999886,-0.1386138613861363,500.6,0.007391130643228103,0.7276464542651555,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,505.3,2024-09-25 05:30:00,507.0,502.0,2024-09,506.5,5059851,-1.1999999999999886,-0.236920039486671,504.3,0.00198294665873488,0.7310722850291158,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,506.55,2024-09-26 05:30:00,507.45,500.05,2024-09,506.0,6877039,0.5500000000000114,0.1086956521739153,505.3,0.0024737779536908766,0.7353545734840663,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,516.1,2024-09-27 05:30:00,517.85,504.9,2024-09,506.55,15443031,9.550000000000011,1.885302536768337,506.55,0.01885302536768337,0.7680712572798867,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,510.15,2024-09-30 05:30:00,513.45,502.5,2024-09,513.0,8881502,-2.8500000000000227,-0.55555555555556,516.1,-0.011528773493509097,0.747687564234323,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,508.5,2024-10-01 05:30:00,516.0,506.15,2024-10,512.0,4743517,-3.5,-0.68359375,510.15,-0.003234342840341032,0.7420349434737885,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,502.35,2024-10-03 05:30:00,509.9,499.5,2024-10,499.5,11285134,2.8500000000000227,0.5705705705705751,508.5,-0.012094395280235943,0.7209660842754331,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,497.2,2024-10-04 05:30:00,504.65,494.05,2024-10,499.6,7170285,-2.400000000000034,-0.4803843074459636,502.35,-0.010251816462625726,0.7033230558410377,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,480.45,2024-10-07 05:30:00,500.55,475.35,2024-10,498.1,8940891,-17.650000000000034,-3.543465167637028,497.2,-0.0336886564762671,0.6459403905447034,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,491.85,2024-10-08 05:30:00,492.75,476.45,2024-10,480.8,6049075,11.050000000000011,2.2982529118136465,480.45,0.02372775522947244,0.6849948612538503,COAL INDIA,MINING,COAL INDIA: COALINDIA
COALINDIA,486.95,2024-10-09 05:30:00,496.0,485.65,2024-10,492.0,6874313,-5.050000000000011,-1.026422764227645,491.85,-0.009962386906577277,0.668208290510445,COAL INDIA,MINING,COAL INDIA: COALINDIA
